,shopid,userid
6291,80989886,0
6292,62343291,0
6294,76810975,0
6295,183616330,0
6296,26527217,0
6297,152679419,0
6298,173548400,0
6299,4498082,0
6300,140191328,0
6301,203743974,0
6302,187216205,0
6303,146815334,0
6304,201780150,0
6305,113455409,0
6306,156182045,0
6307,33235736,0
6308,44528812,0
6309,91279866,0
6310,18487308,0
6311,164754111,0
6312,211988843,0
6313,201313227,0
6314,80006565,0
6315,30926528,0
6316,129916462,0
6317,140392661,0
6318,162531870,0
6319,63249689,0
6320,173487580,0
6321,66408413,0
6322,39150258,0
6323,203296661,0
6324,112458640,0
6325,114233030,0
6326,36640767,0
6327,13111103,0
6328,33247857,0
6329,14420689,0
6330,159795871,0
6331,160318203,0
6332,87759811,0
6334,191161695,0
6335,57638278,0
6336,119596688,0
6337,131669240,0
6338,160401924,0
6339,86561926,0
6340,91415516,0
6341,102384739,0
6342,160356410,0
6343,165500373,0
6344,58527887,0
6345,201601380,0
6346,62704948,0
6347,82069664,0
6348,86446806,0
6349,87243381,0
6350,160103141,0
6351,180750137,0
6352,99796167,0
6353,14147284,0
6354,87862108,0
6355,14181600,0
6356,192902909,0
6357,191973090,0
6358,100872502,0
6359,168829761,0
6360,161141645,0
6361,199383293,0
6362,155979758,0
6363,154414235,0
6364,186648328,0
6365,45107936,0
6366,183712737,0
6367,31102543,0
6368,203640050,0
6369,154602536,0
6370,10517,0
6371,182861902,0
6372,96929974,0
6373,182365918,0
6374,167364792,0
6375,102509168,0
6376,198831523,0
6377,94636,0
6378,162521217,0
6379,156057821,0
6380,193422458,0
6381,127443877,0
6382,58530330,0
6383,147904028,0
6384,180787455,0
6385,81358966,0
6386,208783707,0
6387,129916452,0
6388,50970404,0
6389,155291814,0
6390,122147245,0
6391,51777537,0
6392,181814823,0
6393,125992022,0
6394,43586438,0
6395,163506041,0
6396,203572416,0
6397,24889256,0
6398,133252554,0
6399,168388327,0
6400,156995057,0
6401,110868192,0
6402,129493807,0
6403,135053743,0
6404,118949170,0
6405,192710857,0
6406,195920672,0
6407,119354978,0
6408,190983007,0
6409,34385511,0
6410,143897935,0
6411,196157488,0
6412,21757305,0
6413,208852853,0
6414,134550219,0
6415,185037441,0
6416,133566423,0
6417,21221496,0
6418,163312904,0
6419,119594661,0
6420,4968899,0
6421,55888624,0
6422,176313816,0
6423,107846402,0
6424,171438938,0
6425,207543057,0
6426,90171313,0
6427,145791952,0
6428,165020094,0
6429,203409402,0
6430,6378187,0
6431,163282196,0
6432,10557,0
6433,33218739,0
6434,119362022,0
6435,165397299,0
6436,209496544,0
6437,130118044,0
6438,142424223,0
6439,50968237,0
6440,177799553,0
6441,187469270,0
6442,147118959,0
6443,118123319,0
6445,169856704,0
6446,89119025,0
6447,123589213,0
6448,182852012,0
6450,3766455,0
6451,149824819,0
6452,160408583,0
6453,90156787,0
6454,195033220,0
6455,142895992,0
6456,110852363,0
6457,4967809,0
6458,72388568,0
6459,161830180,0
6460,47678101,0
6461,139095281,0
6462,173702831,0
6463,130789566,0
6464,163517641,0
6465,168352851,0
6466,105083959,0
6467,98617000,0
6468,9611235,0
6469,102279586,0
6470,173820996,0
6471,170580942,0
6472,30958686,0
6473,66708763,0
6474,10010348,0
6475,213436477,0
6476,204701782,0
6477,133248337,0
6478,101027941,0
6479,203578003,0
6480,173317281,0
6481,3925613,0
6482,83747767,0
6483,93952433,0
6484,66861883,0
6485,173824553,0
6486,208695815,0
6487,186665100,0
6488,91363958,0
6489,182857982,0
6490,25613981,0
6491,112886459,0
6492,180498417,0
6493,91678351,0
6494,160382119,0
6495,69579044,0
6496,105082281,0
6497,141399528,0
6498,2472928,0
6499,83776337,0
6500,182856724,0
6501,178502843,0
6502,110599417,0
6503,114069847,0
6504,173473910,0
6505,203582494,0
6506,200086225,0
6507,98708324,0
6508,177825753,0
6509,119312711,0
6510,11777004,0
6511,123785154,0
6512,133914086,0
6513,16957045,0
6514,19437068,0
6515,158102700,0
6516,157026117,0
6517,135041913,0
6518,104804595,0
6519,195859265,0
6521,159419221,0
6522,69820589,0
6523,187495379,0
6524,190507042,0
6525,167457217,0
6526,95868154,0
6527,8528955,0
6528,115712743,0
6529,173312221,0
6530,203403689,0
6531,43693258,0
6532,1122108,0
6533,165028970,0
6534,63672190,0
6535,11276646,0
6536,1314258,0
6537,203736972,0
6538,47867826,0
6539,162575244,0
6540,90222530,0
6541,89123477,0
6542,95302151,0
6543,59538222,0
6544,143807327,0
6545,188252938,0
6546,10011013,0
6547,89718620,0
6548,64394225,0
6549,66921008,0
6550,154412546,0
6551,208813001,0
6552,163989957,0
6553,98567689,0
6554,203667333,0
6555,173323164,0
6556,192955948,0
6557,21992220,0
6558,156183196,0
6559,125963412,0
6560,44039746,0
6561,173549126,0
6562,195796344,0
6563,201802785,0
6564,163480946,0
6565,131671733,0
6566,53486356,0
6567,76221707,0
6568,136041735,0
6569,195068512,0
6570,173460519,0
6571,86446574,0
6572,173264054,0
6573,135006181,0
6574,18784986,0
6575,180838302,0
6576,145236317,0
6577,116277192,0
6578,132928428,0
6579,45870479,0
6580,143598837,0
6581,212119173,0
6582,10424,0
6583,132858645,0
6584,203547827,0
6585,193457589,0
6586,92990895,0
6587,130117533,0
6588,143597531,0
6589,16678492,0
6590,97300547,0
6591,955920,0
6592,163495630,0
6593,186750845,0
6594,4396874,0
6595,206158270,0
6596,106896276,0
6597,173486409,0
6598,9364782,0
6599,75712258,0
6600,203738025,0
6601,2512778,0
6602,171369386,0
6603,140626324,0
6604,163813508,0
6605,173231872,0
6606,203466445,0
6607,171700416,0
6608,162263187,0
6609,98705037,0
6610,203658348,0
6611,173826569,0
6612,182853167,0
6613,155105766,0
6614,134778738,0
6615,85606236,0
6616,132690007,0
6617,69910035,0
6618,159641500,0
6619,163291275,0
6620,118945756,0
6621,136875513,0
6622,112253949,0
6623,77215976,0
6624,163830768,0
6625,3089127,0
6626,1675201,0
6627,157620225,0
6628,10410,0
6629,187009691,0
6630,155382548,0
6632,84713318,0
6633,28886341,0
6634,110493426,0
6635,182863098,0
6636,178841321,0
6637,170566884,0
6638,72567862,0
6639,64129364,0
6640,198928472,0
6641,50970601,0
6642,180509022,0
6643,95900223,0
6644,123409302,0
6645,209413370,0
6646,28347979,0
6647,187008125,0
6648,60484131,0
6649,80742525,0
6650,156673858,0
6651,60864699,0
6652,191543525,0
6653,9597511,0
6654,16175676,0
6655,100778427,0
6656,135041898,0
6657,63002091,0
6658,153117150,0
6659,33508499,0
6660,38954913,0
6661,45084413,0
6662,162360049,0
6663,182870975,0
6664,45559491,0
6665,198946829,0
6666,187082599,0
6667,170950170,0
6668,14568471,0
6669,153122110,0
6670,148057134,0
6671,64113407,0
6672,3937614,0
6673,106648167,0
6674,60587177,0
6675,146824452,0
6676,56021221,0
6677,63703359,0
6678,143851892,0
6679,163502417,0
6680,163534978,0
6681,146388517,0
6683,28540656,0
6684,91680943,0
6685,4477130,0
6686,143600478,0
6687,149461762,0
6688,202861418,0
6689,127707500,0
6690,127663375,0
6691,163498080,0
6692,127473736,0
6693,105096257,0
6694,165809171,0
6695,135041818,0
6696,10352,0
6697,203600037,0
6698,186805736,0
6699,96755885,0
6700,33212036,0
6701,166576657,0
6702,154415856,0
6703,133140905,0
6704,24395028,0
6705,133315167,0
6706,121804067,0
6707,131845246,0
6708,159776576,0
6709,173248372,0
6711,11194196,0
6712,149461621,0
6713,171989003,0
6714,9382509,0
6715,173322824,0
6716,40979235,0
6717,79057997,0
6718,168875210,0
6719,195803856,0
6720,70500705,0
6721,164776215,0
6722,36241947,0
6723,141602779,0
6724,85459126,0
6725,29987248,0
6726,87819976,0
6727,102371246,0
6728,191937285,0
6729,163541974,0
6730,61776750,0
6731,38573785,0
6732,127425736,0
6733,191978997,0
6734,67433560,0
6735,191979969,0
6736,191595224,0
6737,182860644,0
6738,8719863,0
6739,59322395,0
6740,193973836,0
6741,321806,0
6742,17381012,0
6743,827522,0
6744,199254554,0
6745,112546344,0
6746,186647517,0
6747,73816824,0
6748,96745413,0
6749,98529274,0
6750,162349749,0
6751,133529235,0
6752,163330541,0
6753,131671044,0
6754,161224486,0
6755,20084937,0
6756,21033403,0
6757,10127206,0
6758,23326134,0
6759,10345,0
6760,95048492,0
6761,173459603,0
6762,172194157,0
6763,23282011,0
6764,22132975,0
6765,158629794,0
6766,123801974,0
6767,44856467,0
6768,173550083,0
6769,163295872,0
6770,198840942,0
6771,176374280,0
6772,203593486,0
6775,161944568,0
6776,40383960,0
6777,98307691,0
6778,45650375,0
6779,19702041,0
6780,163340799,0
6781,82403452,0
6782,65977497,0
6783,173323733,0
6784,201493209,0
6785,162544942,0
6786,331846,0
6787,191948356,0
6788,152857318,0
6789,134972267,0
6790,208777725,0
6791,163968417,0
6792,109628767,0
6793,76226454,0
6794,135251603,0
6795,207630646,0
6796,2497643,0
6797,28773787,0
6798,135010758,0
6799,8648178,0
6800,173792464,0
6801,115059387,0
6802,169110963,0
6803,107907122,0
6804,169200218,0
6805,147915,0
6806,190985770,0
6807,208784094,0
6808,138141373,0
6809,163101986,0
6810,80762529,0
6811,199384367,0
6812,126173012,0
6813,171073246,0
6814,110529183,0
6815,119596323,0
6816,98727135,0
6817,46331053,0
6818,208803655,0
6819,28084506,0
6820,79840464,0
6821,195855021,0
6822,163318918,0
6824,146072997,0
6825,209490927,0
6826,186678201,0
6827,163830685,0
6828,10074104,0
6829,173554019,0
6830,203643788,0
6831,7870870,0
6832,43271089,0
6833,131974582,0
6834,199998660,0
6835,43230749,0
6836,100030014,0
6837,133345670,0
6838,98793058,0
6839,51552866,0
6840,190674726,0
6841,117076586,0
6842,120618263,0
6843,95192543,0
6844,153711069,0
6845,75620273,0
6846,195864654,0
6847,169878610,0
6848,190928881,0
6849,32737848,0
6850,40891593,0
6851,141604496,0
6852,202343389,0
6853,118956088,0
6854,203579751,0
6855,163106145,0
6856,166418546,0
6857,19711519,0
6858,121992041,0
6859,58528257,0
6860,203724906,0
6861,58722602,0
6862,4867543,0
6863,100866136,0
6864,186763043,0
6865,220988,0
6866,201522295,0
6867,99779965,0
6868,192098643,0
6869,155962526,0
6870,200255504,0
6871,83080084,0
6872,163300885,0
6873,162549683,0
6874,19190,0
6875,133520049,0
6876,188360696,0
6877,66868548,0
6878,127605095,0
6879,12513859,0
6880,140380048,0
6881,173176517,0
6882,87828592,0
6883,26490116,0
6884,186667395,0
6885,155277790,0
6886,203555348,0
6887,173472823,0
6888,66783,0
6889,65883103,0
6890,173485453,0
6891,124119741,0
6892,187002886,0
6893,62666720,0
6894,212875338,0
6895,30337244,0
6896,161176938,0
6897,147115674,0
6898,88673187,0
6899,163339333,0
6900,137762508,0
6901,163098931,0
6902,65761398,0
6903,145282112,0
6904,130099969,0
6905,163352892,0
6906,111898923,0
6907,170316609,0
6908,104291891,0
6909,133242214,0
6910,188359661,0
6911,95507319,0
6912,60586314,0
6913,195870564,0
6914,80006418,0
6916,174602482,0
6917,173551895,0
6918,201530245,0
6919,158324484,0
6920,169902722,0
6921,112573122,0
6922,15742106,0
6923,28122674,0
6924,166096180,0
6925,119311391,0
6926,14061288,0
6927,934866,0
6928,140392335,0
6929,32762271,0
6930,134138844,0
6931,163965294,0
6932,193421966,0
6933,35551166,0
6934,64216703,0
6935,191681398,0
6936,23925938,0
6937,201521773,0
6938,182888635,0
6939,163508182,0
6940,26519520,0
6941,129407043,0
6942,90165630,0
6943,48968932,0
6944,157321291,0
6945,63364012,0
6946,195854372,0
6947,163113694,0
6948,203723757,0
6949,64525380,0
6950,173516333,0
6951,140300284,0
6952,811795,0
6954,80006196,0
6955,173489914,0
6956,162226376,0
6957,187086325,0
6958,173697148,0
6959,173325367,0
6960,154906817,0
6961,170113170,0
6962,68973461,0
6964,85458922,0
6965,96679384,0
6966,94040233,0
6967,203728379,0
6968,176402875,0
6969,17939870,0
6970,6932660,0
6971,64112600,0
6972,173491921,0
6973,38293403,0
6974,173178832,0
6975,161146954,0
6976,144970955,0
6977,155112326,0
6978,68857747,0
6979,749589,0
6980,193457877,0
6981,187637169,0
6982,149504098,0
6983,149764709,0
6984,127433580,0
6985,173320932,0
6986,212260507,0
6987,208745312,0
6988,45645545,0
6989,162182096,0
6990,159542432,0
6991,141930728,0
6992,182513767,0
6993,81252550,0
6994,195860882,0
6995,166628078,0
6996,123391332,0
6997,26958215,0
6998,26975191,0
6999,163101150,0
7000,152726,0
7001,170675665,0
7002,173824487,0
7003,68907122,0
7004,202874285,0
7005,182382556,0
7006,161970549,0
7007,16909708,0
7008,114950253,0
7009,209224850,0
7010,119589771,0
7011,201152401,0
7012,156266095,0
7013,84172663,0
7014,97323734,0
7015,17594538,0
7016,149461891,0
7017,170372669,0
7018,187009488,0
7019,155811072,0
7020,46626806,0
7021,106990570,0
7022,168850014,0
7023,81107101,0
7024,142787511,0
7025,127602525,0
7026,51700850,0
7027,202980356,0
7028,203571497,0
7029,36099178,0
7030,133529638,0
7031,145283333,0
7032,134071068,0
7033,88246043,0
7034,24084841,0
7035,74409681,0
7036,198992527,0
7037,16875892,0
7038,158438210,0
7039,180509363,0
7040,187490935,0
7041,131115082,0
7042,41301593,0
7043,32024210,0
7044,37189296,0
7045,78755616,0
7046,129916509,0
7047,182872026,0
7048,90336536,0
7049,199317434,0
7050,162582643,0
7051,203747882,0
7052,182870084,0
7053,680693,0
7054,89889487,0
7055,69961834,0
7056,208685134,0
7057,107152171,0
7058,135030758,0
7059,163315184,0
7060,66630642,0
7061,191989892,0
7062,203229851,0
7063,188605344,0
7064,84683577,0
7065,105118242,0
7066,89888778,0
7067,1058775,0
7068,90338073,0
7069,8463086,0
7070,145510419,0
7071,197124383,0
7072,16296879,0
7073,209023362,0
7074,134391617,0
7075,162548237,0
7076,169117980,0
7077,69040829,0
7078,199318568,0
7079,201525040,0
7080,91783646,0
7081,2239717,0
7082,43384791,0
7083,173555713,0
7084,163091234,0
7085,112886490,0
7086,187170026,0
7087,203660746,0
7088,47163495,0
7089,154843675,0
7090,63692334,0
7091,203611806,0
7092,182109787,0
7093,18584363,0
7094,189220212,0
7095,163528016,0
7096,200677761,0
7097,203656066,0
7098,1268545,0
7099,167041493,0
7100,96877484,0
7101,100685685,0
7102,162829207,0
7103,10278029,0
7104,102278372,0
7105,44432930,0
7106,191980789,0
7107,79915074,0
7108,160396566,0
7109,140364153,0
7110,202923371,0
7111,121933884,0
7112,157854326,0
7113,2540043,0
7114,74424517,0
7115,102289947,0
7116,203584316,0
7117,16666326,0
7118,186698527,0
7119,161217849,0
7120,134968835,0
7121,113959804,0
7122,70385704,0
7123,120299817,0
7124,154428223,0
7125,182262225,0
7126,195858364,0
7127,77588531,0
7128,116359735,0
7129,178175224,0
7130,149729734,0
7131,179877126,0
7132,203743690,0
7133,25613943,0
7134,195797506,0
7135,119146060,0
7136,203538487,0
7137,130099714,0
7138,126007714,0
7139,205884272,0
7140,43860220,0
7141,97340224,0
7142,145496182,0
7143,98548083,0
7144,16226024,0
7145,203586735,0
7146,59317168,0
7147,159241151,0
7148,182700432,0
7149,108120403,0
7150,201520573,0
7151,130665582,0
7152,85634302,0
7153,134391533,0
7154,173319199,0
7155,145275442,0
7156,152250055,0
7157,162562719,0
7158,133337435,0
7159,13040634,0
7160,173321559,0
7161,202065797,0
7162,93893101,0
7163,203591397,0
7164,5564068,0
7165,121804320,0
7166,192995263,0
7167,163467532,0
7168,136135883,0
7169,22584608,0
7170,64394539,0
7171,203598124,0
7172,213133435,0
7173,182426900,0
7174,140927028,0
7175,156766195,0
7176,33414672,0
7177,131850081,0
7178,95949103,0
7179,209288732,0
7180,156315579,0
7181,37231708,0
7182,203667101,0
7183,10346,0
7184,174304513,0
7185,130101867,0
7186,86572182,0
7187,154891142,0
7188,696058,0
7189,203725914,0
7190,158653441,0
7191,146816647,0
7192,83089270,0
7193,142360582,0
7194,199370285,0
7195,162183062,0
7196,91087668,0
7197,206464361,0
7198,81249075,0
7199,81107454,0
7200,158572386,0
7201,173485177,0
7202,152254221,0
7203,80906879,0
7204,158414176,0
7205,81213884,0
7206,191038507,0
7207,162262917,0
7208,70022459,0
7209,131877047,0
7210,9109593,0
7211,85603727,0
7212,109595838,0
7213,161666513,0
7214,199316119,0
7215,112886004,0
7217,17195716,0
7218,162333225,0
7219,182889120,0
7220,84872299,0
7221,162308202,0
7222,6878340,0
7223,163311465,0
7224,11237119,0
7225,75877029,0
7226,99637997,0
7227,153129977,0
7228,63370266,0
7229,118978927,0
7230,203547655,0
7231,203716623,0
7232,191977199,0
7233,119360269,0
7234,93359944,0
7235,88131246,0
7236,33237048,0
7237,208747329,0
7238,87006618,0
7239,173787762,0
7240,138696186,0
7241,180958911,0
7242,208851097,0
7243,134972544,0
7244,175140156,0
7245,142350102,0
7246,201539907,0
7247,83574997,0
7248,173320395,0
7249,155135628,0
7250,182863531,0
7251,176088783,0
7252,173322703,0
7253,179958025,0
7254,61613393,0
7255,130106495,0
7256,164768376,0
7257,133917376,0
7258,158544587,0
7259,182937,0
7260,141003300,0
7261,189745549,0
7262,90335733,0
7263,18789051,0
7264,58811637,0
7265,203250850,0
7266,170384065,0
7267,3215227,0
7268,51910355,0
7269,186736276,0
7270,157907715,0
7271,161496038,0
7272,191432982,0
7273,114074154,0
7274,176081108,0
7275,208843169,0
7276,86572198,0
7277,131670561,0
7278,1987325,0
7279,199275276,0
7280,44255855,0
7281,182852538,0
7282,187398008,0
7283,203555578,0
7284,202065198,0
7285,130952335,0
7286,133529984,0
7287,203550429,0
7288,147114609,0
7289,169200062,0
7290,5652214,0
7291,180751950,0
7292,61360982,0
7293,35121836,0
7294,45869818,0
7295,162285147,0
7296,163487952,0
7297,36501223,0
7298,78940301,0
7299,104804190,0
7300,115712122,0
7301,17445114,0
7302,78368848,0
7303,29552279,0
7304,201312470,0
7305,75536860,0
7306,169853146,0
7307,91685020,0
7308,22072368,0
7309,155571315,0
7310,53763084,0
7311,163513628,0
7312,162556271,0
7313,4196554,0
7314,18794513,0
